datetime,rmssd,coverage,hf,lf,lf_hf_ratio
2025-12-30 04:15:00,39.071,1.004,216.312,526.976,
2025-12-30 04:20:00,37.158,1.006,192.389,610.753,
2025-12-30 04:25:00,29.703,1.004,88.797,601.816,
2025-12-30 04:30:00,30.134,0.972,96.987,1075.717,
2025-12-30 04:35:00,50.518,1.004,296.144,1054.834,
2025-12-30 04:40:00,38.64,0.931,188.314,466.116,
2025-12-30 04:45:00,39.656,1.002,216.945,345.173,
2025-12-30 04:50:00,44.22,1.005,331.346,561.139,
2025-12-30 04:55:00,48.892,1.005,455.514,585.118,
2025-12-30 05:00:00,44.639,0.973,251.283,370.626,
2025-12-30 05:05:00,62.424,1.007,474.984,247.443,
2025-12-30 05:10:00,59.381,1.001,558.685,349.568,
2025-12-30 05:15:00,52.548,1.005,331.605,230.527,
2025-12-30 05:20:00,47.314,0.974,268.776,277.09,
2025-12-30 05:25:00,45.789,0.959,209.623,654.398,
2025-12-30 05:30:00,75.463,0.952,639.371,1998.924,
2025-12-30 05:35:00,59.737,0.984,334.018,752.28,
2025-12-30 05:40:00,66.265,0.992,545.63,1641.311,
2025-12-30 21:25:00,20.858,0.721,88.629,383.953,
2025-12-30 21:30:00,22.851,0.967,115.938,289.035,
2025-12-30 21:35:00,30.784,0.896,152.395,444.09,
2025-12-30 21:40:00,31.655,1.003,160.312,196.846,
2025-12-30 21:45:00,30.64,1.005,161.365,161.018,
2025-12-30 21:50:00,30.821,1.001,150.085,74.05,
2025-12-30 21:55:00,34.009,1.006,199.554,73.433,
2025-12-30 22:00:00,34.133,1.002,195.656,80.637,
2025-12-30 22:05:00,35.731,1.005,193.928,176.261,
2025-12-30 22:10:00,36.898,1.002,222.113,181.836,
2025-12-30 22:15:00,32.538,0.921,152.019,204.839,
2025-12-30 22:20:00,28.08,1.003,124.358,285.619,
2025-12-30 22:25:00,24.452,0.998,98.154,151.984,
2025-12-30 22:30:00,31.415,1.003,154.825,150.31,
2025-12-30 22:35:00,27.361,0.949,109.959,69.509,
2025-12-30 22:40:00,30.651,0.963,132.362,290.01,
2025-12-30 22:45:00,27.112,1.006,80.871,596.554,
2025-12-30 22:50:00,26.408,0.975,92.193,492.079,
2025-12-30 22:55:00,20.71,1.003,74.659,198.894,
2025-12-30 23:00:00,31.54,0.997,171.297,244.103,
2025-12-30 23:05:00,34.778,1.007,189.275,190.884,
2025-12-30 23:10:00,38.431,0.967,193.055,134.899,
2025-12-30 23:15:00,31.765,0.995,82.899,690.458,
2025-12-30 23:20:00,33.302,0.956,155.086,844.373,
2025-12-30 23:25:00,39.453,1.002,281.694,125.257,
2025-12-30 23:30:00,27.463,1.001,127.125,99.345,
2025-12-30 23:35:00,43.507,1.005,274.256,123.016,
2025-12-30 23:40:00,47.878,0.985,349.965,85.481,
2025-12-30 23:45:00,22.168,0.987,53.572,565.215,
2025-12-30 23:50:00,26.573,0.969,117.314,502.771,
2025-12-30 23:55:00,32.108,0.969,136.134,497.186,
2025-12-31 00:00:00,23.54,0.957,84.142,845.796,
2025-12-31 00:05:00,33.47,0.983,198.938,441.762,
2025-12-31 00:10:00,32.402,0.946,211.895,1174.57,
2025-12-31 00:15:00,26.208,0.931,107.306,173.538,
2025-12-31 00:20:00,20.705,1.005,48.503,350.529,
2025-12-31 00:25:00,27.753,0.929,89.761,327.406,
2025-12-31 00:30:00,26.747,1.004,89.025,552.394,
2025-12-31 00:35:00,24.233,0.976,817.675,1748.064,
2025-12-31 00:40:00,17.42,0.954,26.27,562.791,
2025-12-31 00:45:00,22.214,0.981,74.061,689.58,
2025-12-31 00:50:00,22.135,1.006,72.3,272.268,
2025-12-31 00:55:00,21.751,0.96,62.007,229.056,
2025-12-31 01:00:00,29.09,0.997,124.941,101.87,
2025-12-31 01:05:00,24.226,1.006,101.232,205.414,
2025-12-31 01:10:00,25.985,1.0,104.51,154.173,
2025-12-31 01:15:00,27.595,1.004,105.004,148.069,
2025-12-31 01:20:00,28.491,1.006,129.245,164.789,
2025-12-31 01:25:00,26.672,0.982,96.588,185.211,
2025-12-31 01:30:00,37.524,0.958,178.173,1455.396,
2025-12-31 01:35:00,26.593,0.978,90.311,460.996,
2025-12-31 01:40:00,28.207,0.99,104.807,353.429,
2025-12-31 01:45:00,31.533,1.003,158.279,444.213,
2025-12-31 01:50:00,34.075,1.005,135.895,808.624,
2025-12-31 01:55:00,36.39,1.004,196.667,244.062,
2025-12-31 02:00:00,31.91,0.928,146.307,747.563,
2025-12-31 02:05:00,24.6,0.943,91.934,380.697,
2025-12-31 02:10:00,29.051,0.949,117.535,476.658,
2025-12-31 02:15:00,29.5,0.968,116.143,471.006,
2025-12-31 02:20:00,26.025,0.949,87.342,466.139,
2025-12-31 02:25:00,47.446,0.938,365.683,328.862,
2025-12-31 02:30:00,32.247,0.884,171.289,398.138,
2025-12-31 02:35:00,22.247,0.966,65.45,830.124,
2025-12-31 02:40:00,19.853,0.996,64.645,937.194,
2025-12-31 02:45:00,31.316,0.941,112.45,726.918,
2025-12-31 02:50:00,28.553,0.982,78.676,254.771,
2025-12-31 02:55:00,27.473,0.962,55.847,425.175,
2025-12-31 03:00:00,25.77,1.005,98.954,425.792,
2025-12-31 03:05:00,28.369,0.957,114.537,246.708,
2025-12-31 03:10:00,25.474,0.97,60.833,567.172,
2025-12-31 03:15:00,27.673,1.002,126.236,973.146,
2025-12-31 03:20:00,29.461,1.004,104.308,312.314,
2025-12-31 03:25:00,26.044,0.972,104.796,262.434,
2025-12-31 03:30:00,25.532,1.003,106.726,230.121,
2025-12-31 03:35:00,29.897,1.004,99.568,216.001,
2025-12-31 03:40:00,28.773,1.004,112.952,251.751,
2025-12-31 03:45:00,29.98,0.997,94.486,270.989,
2025-12-31 03:50:00,34.633,0.892,395.369,3269.603,
2025-12-31 03:55:00,42.391,0.971,213.648,471.865,
2025-12-31 04:00:00,33.348,0.947,125.032,736.74,
2025-12-31 04:05:00,27.546,1.006,91.874,329.62,
2025-12-31 04:10:00,28.386,0.995,90.487,490.909,
2025-12-31 04:15:00,29.944,0.964,124.956,363.222,
2025-12-31 04:20:00,33.242,0.922,162.002,803.392,
2025-12-31 04:25:00,38.762,0.917,232.346,716.478,
2025-12-31 04:30:00,54.572,0.963,435.054,1630.629,
2025-12-31 04:35:00,49.958,1.0,340.85,817.015,
2025-12-31 04:40:00,47.235,0.979,184.96,1066.242,
2025-12-31 04:45:00,43.418,0.971,250.623,975.663,
2025-12-31 04:50:00,66.581,0.959,408.843,1522.194,
2025-12-31 04:55:00,54.346,0.991,314.205,1671.383,
2025-12-31 05:00:00,60.117,0.847,532.279,1536.879,
2025-12-31 05:05:00,58.385,1.002,553.936,596.197,
2025-12-31 05:10:00,60.901,0.986,393.172,1491.506,
2025-12-31 05:15:00,61.979,0.983,391.117,452.842,
2025-12-31 05:20:00,60.653,1.005,417.502,1209.819,
2025-12-31 05:25:00,53.867,1.004,337.678,556.385,
2025-12-31 05:30:00,46.855,0.929,250.933,1499.208,
2025-12-31 23:15:00,22.083,0.937,85.142,99.7,
2025-12-31 23:20:00,20.637,1.002,65.669,97.475,
2025-12-31 23:25:00,19.441,1.005,65.886,153.279,
2025-12-31 23:30:00,18.729,1.003,64.794,72.629,
2025-12-31 23:35:00,15.834,0.986,35.408,446.847,
2025-12-31 23:40:00,20.146,0.922,55.482,198.048,
2025-12-31 23:45:00,24.881,0.944,81.669,597.377,
2025-12-31 23:50:00,24.793,0.988,115.331,679.248,
2025-12-31 23:55:00,21.466,1.006,70.796,215.865,
2026-01-01 00:00:00,23.723,0.963,69.596,755.556,
2026-01-01 00:05:00,31.345,0.957,156.91,1290.507,
2026-01-01 00:10:00,25.575,1.002,84.857,287.384,
2026-01-01 00:15:00,23.892,1.004,86.199,142.315,
2026-01-01 00:20:00,24.631,1.004,107.521,79.435,
2026-01-01 00:25:00,24.781,1.003,85.765,158.398,
2026-01-01 00:30:00,24.972,0.997,87.853,349.783,
2026-01-01 00:35:00,27.367,0.944,120.937,197.868,
2026-01-01 00:40:00,27.432,1.005,121.781,269.9,
2026-01-01 00:45:00,25.324,0.986,83.296,869.648,
2026-01-01 00:50:00,20.644,1.005,54.063,534.66,
2026-01-01 00:55:00,21.034,0.945,71.569,927.0,
2026-01-01 01:00:00,21.993,1.003,66.168,1464.556,
2026-01-01 01:05:00,22.86,0.98,92.811,453.137,
2026-01-01 01:10:00,30.92,1.004,138.828,259.649,
2026-01-01 01:15:00,30.169,0.944,134.659,140.788,
2026-01-01 01:20:00,33.243,1.005,138.245,186.242,
2026-01-01 01:25:00,31.421,0.9,161.403,440.424,
2026-01-01 01:30:00,35.482,1.003,200.658,206.818,
2026-01-01 01:35:00,31.302,1.004,167.6,266.266,
2026-01-01 01:40:00,32.995,0.972,160.624,261.5,
2026-01-01 01:45:00,31.426,0.988,118.335,926.0,
2026-01-01 01:50:00,31.038,0.923,123.884,1156.846,
2026-01-01 01:55:00,28.752,0.995,126.854,223.112,
2026-01-01 02:00:00,28.57,0.982,122.699,976.39,
2026-01-01 02:05:00,29.539,1.004,126.633,726.273,
2026-01-01 02:10:00,27.926,1.004,114.992,644.313,
2026-01-01 02:15:00,29.648,0.999,125.82,480.841,
2026-01-01 02:20:00,28.304,0.995,114.068,2076.447,
2026-01-01 02:25:00,53.993,0.905,553.077,1752.218,
2026-01-01 02:30:00,38.367,0.877,245.227,917.472,
2026-01-01 02:35:00,27.245,0.978,85.267,950.434,
2026-01-01 02:40:00,34.132,0.981,124.335,2111.991,
2026-01-01 02:45:00,33.435,0.956,119.18,792.358,
2026-01-01 02:50:00,27.373,0.998,940.659,2601.721,
2026-01-01 02:55:00,31.844,0.978,106.372,740.881,
2026-01-01 03:00:00,23.09,0.904,74.924,624.799,
2026-01-01 03:05:00,18.023,0.985,28.005,280.472,
2026-01-01 03:10:00,23.87,0.952,81.716,1442.855,
2026-01-01 03:15:00,22.908,0.988,56.104,946.909,
2026-01-01 03:20:00,29.871,0.946,122.917,395.179,
2026-01-01 03:25:00,21.738,0.981,64.495,346.383,
2026-01-01 03:30:00,20.423,0.987,56.743,348.364,
2026-01-01 03:35:00,26.728,1.005,87.806,284.087,
2026-01-01 03:40:00,26.686,1.002,151.222,110.061,
2026-01-01 03:45:00,28.784,0.97,116.704,284.839,
2026-01-01 03:50:00,20.976,1.002,56.024,114.929,
2026-01-01 03:55:00,20.718,1.0,66.918,69.286,
2026-01-01 04:00:00,19.711,1.004,65.513,98.104,
2026-01-01 04:05:00,19.99,1.003,78.47,91.57,
2026-01-01 04:10:00,19.928,0.999,68.839,155.279,
2026-01-01 04:15:00,22.57,0.935,74.61,196.84,
2026-01-01 04:20:00,29.713,1.003,129.532,556.162,
2026-01-01 04:25:00,27.123,0.987,129.983,808.665,
2026-01-01 04:30:00,32.042,0.966,149.747,905.492,
2026-01-01 04:35:00,21.977,0.954,53.82,334.156,
2026-01-01 04:40:00,28.728,0.962,75.429,475.232,
2026-01-01 04:45:00,25.563,0.995,92.636,377.945,
2026-01-01 04:50:00,29.728,0.917,101.309,1534.184,
2026-01-01 04:55:00,29.558,1.002,99.969,358.908,
2026-01-01 05:00:00,25.499,0.955,80.472,733.082,
2026-01-01 05:05:00,29.235,0.967,140.494,618.741,
2026-01-01 05:15:00,37.423,0.774,322.269,285.372,
2026-01-01 05:20:00,23.456,0.968,95.105,112.021,
2026-01-01 05:25:00,24.883,0.977,79.483,287.102,
2026-01-01 05:30:00,40.354,0.985,261.658,57.018,
2026-01-01 05:35:00,22.981,0.985,72.256,1232.927,
2026-01-01 05:40:00,20.132,0.957,63.444,556.649,
2026-01-01 05:45:00,21.919,0.967,82.187,446.088,
2026-01-01 05:50:00,20.889,0.936,51.288,1303.515,
2026-01-01 05:55:00,21.043,0.958,86.05,1443.897,
2026-01-01 06:00:00,18.581,0.957,47.218,375.471,
2026-01-01 06:05:00,28.619,0.962,106.966,3300.69,
2026-01-01 06:10:00,31.048,0.749,80.334,419.589,
2026-01-01 06:15:00,18.773,0.904,69.098,382.627,
2026-01-01 06:20:00,18.797,0.924,64.83,150.816,
2026-01-01 06:25:00,23.128,0.948,83.889,348.671,
2026-01-01 06:30:00,23.204,0.974,85.125,389.179,
2026-01-01 06:35:00,26.422,0.824,485.585,762.542,
2026-01-01 06:40:00,25.534,0.864,178.309,1072.737,
2026-01-01 06:45:00,21.893,0.899,135.049,511.316,
2026-01-01 06:50:00,23.237,0.971,94.244,523.859,
2026-01-01 06:55:00,26.948,0.976,155.26,1345.644,
2026-01-01 07:00:00,22.074,0.98,79.42,1084.587,
2026-01-01 07:05:00,25.12,0.975,90.749,534.847,
2026-01-01 07:10:00,27.424,0.975,118.93,1089.357,
2026-01-01 07:15:00,21.476,0.837,89.453,940.07,
2026-01-01 07:20:00,24.189,0.74,87.724,332.344,
2026-01-01 07:25:00,26.473,1.002,193.36,336.806,
2026-01-01 07:30:00,23.572,0.994,186.488,71.968,
2026-01-01 12:55:00,30.376,0.766,150.574,538.22,
2026-01-01 13:00:00,37.775,0.933,261.759,227.328,
2026-01-01 13:10:00,27.433,0.949,122.323,122.921,
2026-01-01 13:15:00,24.677,0.961,104.767,330.292,
2026-01-01 13:20:00,28.416,0.954,147.1,210.746,
2026-01-01 13:25:00,30.053,0.919,141.869,152.872,
2026-01-01 13:30:00,30.672,1.001,143.529,963.492,
2026-01-01 13:35:00,31.674,1.0,172.909,154.887,
2026-01-01 13:40:00,32.348,0.89,159.123,219.149,
2026-01-01 13:45:00,31.408,0.977,182.948,298.762,
2026-01-01 13:50:00,30.293,1.006,139.215,338.601,
2026-01-01 13:55:00,30.055,0.983,167.202,473.388,
2026-01-01 14:00:00,27.655,0.979,92.686,1110.543,
2026-01-01 14:05:00,25.586,1.004,122.527,341.497,
2026-01-01 14:10:00,25.857,0.947,122.166,790.985,
2026-01-01 14:15:00,30.317,0.949,131.491,1783.736,
2026-01-01 14:20:00,29.059,0.954,96.396,854.786,
2026-01-01 14:25:00,25.292,0.971,98.8,467.866,
2026-01-01 14:30:00,29.916,0.981,151.677,451.524,
2026-01-01 14:35:00,34.043,0.985,185.146,871.832,
2026-01-01 14:40:00,30.303,0.936,127.688,718.898,
2026-01-01 14:45:00,27.287,1.002,117.589,634.264,
2026-01-01 14:50:00,36.373,0.985,244.955,191.31,
2026-01-01 14:55:00,35.741,0.979,157.288,669.271,
2026-01-01 15:00:00,39.091,0.954,252.596,98.777,
2026-01-01 15:05:00,27.566,0.948,89.574,511.962,
2026-01-01 15:10:00,28.465,0.931,93.699,469.801,
2026-01-01 15:15:00,27.247,0.918,133.681,519.382,
2026-01-01 15:20:00,18.737,0.962,47.279,1331.93,
2026-01-01 15:25:00,24.338,0.971,80.811,589.956,
2026-01-01 15:30:00,24.086,0.948,50.594,918.686,
2026-01-01 15:35:00,36.753,0.951,189.303,453.974,
2026-01-01 15:40:00,28.939,0.933,123.919,916.984,
2026-01-01 15:45:00,35.626,0.885,171.365,1124.178,
2026-01-01 15:50:00,23.135,0.971,157.172,1041.31,
2026-01-01 15:55:00,32.575,0.972,136.827,749.987,
2026-01-01 16:00:00,27.374,0.973,97.746,582.298,
2026-01-01 16:05:00,26.027,0.961,138.923,412.576,
2026-01-01 16:10:00,29.428,0.776,103.982,666.452,
2026-01-01 16:15:00,33.683,1.004,266.784,254.341,
2026-01-01 16:20:00,30.978,0.915,167.19,734.41,
2026-01-01 17:10:00,29.681,0.748,135.042,1653.955,
2026-01-01 17:25:00,26.68,0.903,96.551,337.035,
2026-01-01 17:30:00,27.893,0.945,240.664,1631.964,
2026-01-01 17:35:00,21.346,1.004,195.288,92.048,
2026-01-01 17:40:00,22.276,0.979,136.466,687.868,
2026-01-01 17:45:00,26.422,0.945,142.292,721.151,
2026-01-01 17:50:00,26.466,1.001,204.615,66.996,
2026-01-01 17:55:00,24.402,0.763,77.913,905.26,
2026-01-01 18:00:00,19.587,0.975,66.62,140.394,
2026-01-01 18:05:00,19.443,0.88,75.241,256.061,
2026-01-01 18:10:00,17.993,0.873,39.608,87.284,
2026-01-01 18:15:00,28.331,0.931,139.788,101.377,
2026-01-01 18:20:00,21.514,1.002,98.922,291.866,
2026-01-01 18:25:00,31.879,1.002,342.642,93.712,
2026-01-01 23:15:00,38.332,0.977,285.49,86.213,
2026-01-01 23:20:00,31.999,0.952,183.601,133.554,
2026-01-01 23:25:00,38.158,1.003,233.742,90.094,
2026-01-01 23:30:00,34.118,0.981,230.658,1091.623,
2026-01-01 23:35:00,28.333,1.001,123.858,132.049,
2026-01-01 23:40:00,30.86,1.004,142.067,88.264,
2026-01-01 23:45:00,32.83,1.003,159.407,120.538,
2026-01-01 23:50:00,30.877,1.007,162.242,132.835,
2026-01-01 23:55:00,40.177,1.002,300.34,119.913,
2026-01-02 00:00:00,37.341,0.998,214.114,272.928,
2026-01-02 00:05:00,34.281,0.945,176.666,775.12,
2026-01-02 00:10:00,25.928,1.005,97.839,183.199,
2026-01-02 00:15:00,26.03,0.934,89.645,838.281,
2026-01-02 00:20:00,35.281,0.925,198.756,122.947,
2026-01-02 00:25:00,32.627,0.956,131.758,307.698,
2026-01-02 00:30:00,38.29,1.004,168.078,424.18,
2026-01-02 00:35:00,39.161,0.99,168.989,332.981,
2026-01-02 00:40:00,29.047,0.952,73.829,239.707,
2026-01-02 00:45:00,44.444,0.987,280.429,659.086,
2026-01-02 00:50:00,41.005,0.951,251.45,419.324,
2026-01-02 00:55:00,33.517,0.989,130.772,409.327,
2026-01-02 01:00:00,35.375,0.958,858.542,1274.566,
2026-01-02 01:05:00,54.927,0.975,583.386,394.305,
2026-01-02 01:10:00,55.658,1.004,515.08,89.68,
2026-01-02 01:15:00,51.434,0.975,438.678,1842.911,
2026-01-02 01:20:00,40.903,1.005,246.33,212.544,
2026-01-02 01:25:00,37.626,0.974,251.673,1006.514,
2026-01-02 01:30:00,36.546,0.992,232.781,205.516,
2026-01-02 01:35:00,38.983,1.006,253.373,247.348,
2026-01-02 01:40:00,42.991,0.955,299.364,934.715,
2026-01-02 01:45:00,36.723,0.913,203.948,337.752,
2026-01-02 01:50:00,42.167,0.896,190.291,1382.58,
2026-01-02 01:55:00,41.438,1.002,285.696,281.627,
2026-01-02 02:00:00,34.434,0.942,205.155,470.536,
2026-01-02 02:05:00,33.782,0.992,194.642,176.719,
2026-01-02 02:10:00,30.304,1.003,151.276,299.866,
2026-01-02 02:15:00,30.306,0.963,136.071,341.131,
2026-01-02 02:20:00,29.351,0.973,100.829,602.828,
2026-01-02 02:25:00,31.231,0.955,92.805,481.026,
2026-01-02 02:30:00,32.316,0.923,134.487,629.546,
2026-01-02 02:35:00,27.862,0.986,88.27,806.798,
2026-01-02 02:40:00,27.313,0.975,122.497,429.026,
2026-01-02 02:45:00,27.401,0.955,103.506,835.806,
2026-01-02 02:50:00,33.52,0.973,142.632,272.577,
2026-01-02 02:55:00,33.216,0.988,111.649,1946.393,
2026-01-02 03:00:00,33.59,0.978,172.908,1456.643,
2026-01-02 03:05:00,31.048,0.952,112.101,784.263,
2026-01-02 03:10:00,34.49,1.004,208.917,984.644,
2026-01-02 03:15:00,45.795,0.977,335.172,845.188,
2026-01-02 03:20:00,33.046,0.971,1135.721,3955.712,
2026-01-02 03:25:00,32.445,1.004,100.432,379.042,
2026-01-02 03:30:00,36.796,0.987,215.633,240.516,
2026-01-02 03:35:00,35.896,0.941,164.247,1342.727,
2026-01-02 03:40:00,33.384,1.002,137.217,405.057,
2026-01-02 03:45:00,34.118,1.007,111.907,225.52,
2026-01-02 03:50:00,25.521,1.004,39.633,127.361,
2026-01-02 03:55:00,39.833,0.898,123.439,5313.459,
2026-01-02 04:00:00,53.714,0.794,268.655,711.727,
2026-01-02 04:05:00,45.491,0.931,276.572,517.423,
2026-01-02 04:10:00,45.245,0.94,171.764,660.013,
2026-01-02 04:15:00,48.3,0.958,236.98,3028.801,
2026-01-02 04:20:00,52.456,0.917,181.035,2722.327,
2026-01-02 04:25:00,54.983,1.005,424.64,297.247,
2026-01-02 04:30:00,54.279,1.003,466.141,312.222,
2026-01-02 04:35:00,51.782,0.996,358.424,179.336,
2026-01-02 04:40:00,51.576,0.97,336.945,491.861,
2026-01-02 04:50:00,46.561,0.999,240.827,671.888,
2026-01-02 04:55:00,57.723,0.982,285.796,2092.28,
2026-01-02 05:00:00,46.738,0.962,272.291,748.954,
2026-01-02 05:05:00,49.443,0.97,335.197,1721.063,
2026-01-02 05:10:00,43.718,0.912,218.555,791.269,
2026-01-02 05:15:00,30.09,0.921,130.719,621.276,
2026-01-02 05:20:00,26.806,1.005,89.064,448.024,
2026-01-02 05:25:00,38.115,0.913,186.595,1514.128,
2026-01-02 05:30:00,27.932,0.944,65.024,858.503,
2026-01-02 05:35:00,35.121,0.752,72.048,142.532,
2026-01-02 05:40:00,28.532,0.886,98.867,355.449,
2026-01-02 05:45:00,39.583,0.951,456.435,770.794,
2026-01-02 05:50:00,48.098,0.799,240.842,655.424,
2026-01-02 05:55:00,60.149,0.75,402.355,877.479,
2026-01-02 06:00:00,39.748,0.992,220.098,831.765,
2026-01-02 06:05:00,35.305,1.002,147.766,665.937,
2026-01-02 06:10:00,39.572,1.004,214.163,249.955,
2026-01-02 06:15:00,28.68,0.97,118.982,410.54,
2026-01-02 06:20:00,27.637,0.954,106.416,278.334,
2026-01-02 06:25:00,25.355,0.994,103.195,437.586,
2026-01-02 06:30:00,30.132,0.945,123.107,937.304,
2026-01-02 06:35:00,61.923,0.859,548.137,811.844,
2026-01-02 06:40:00,45.394,0.796,170.176,2138.562,
2026-01-02 06:45:00,37.098,0.8,93.188,1725.526,
2026-01-02 06:50:00,49.141,0.978,521.317,1784.21,
2026-01-02 06:55:00,56.699,0.943,367.532,2618.365,
2026-01-02 07:00:00,42.903,0.9,217.949,2095.342,
2026-01-02 07:05:00,39.973,0.92,763.373,2653.238,
2026-01-02 07:10:00,31.392,0.951,211.923,479.452,
2026-01-02 07:15:00,49.853,0.926,443.874,1227.411,
2026-01-02 21:10:00,25.238,0.949,169.608,646.867,
2026-01-02 21:15:00,25.472,0.925,235.849,105.213,
2026-01-02 21:20:00,24.147,1.004,182.048,120.059,
2026-01-02 21:25:00,29.432,0.875,379.832,1893.208,
2026-01-02 21:30:00,23.546,0.987,263.47,399.236,
2026-01-02 21:35:00,26.971,0.882,208.532,127.045,
2026-01-02 21:40:00,24.122,0.968,152.433,400.455,
2026-01-02 21:45:00,28.05,0.845,428.072,1955.867,
2026-01-02 21:50:00,26.517,0.948,201.704,505.544,
2026-01-02 21:55:00,21.951,0.955,125.427,174.109,
2026-01-02 22:00:00,25.118,0.953,85.747,473.678,
2026-01-02 22:05:00,24.217,0.969,105.018,347.921,
2026-01-02 22:10:00,29.139,0.933,57.272,461.396,
2026-01-02 22:15:00,29.802,0.901,233.506,1902.641,
2026-01-02 22:20:00,35.203,0.788,238.035,597.076,
2026-01-02 22:25:00,26.862,0.858,148.449,319.204,
2026-01-02 22:45:00,33.302,0.996,209.092,929.023,
2026-01-02 23:00:00,46.318,0.767,320.664,489.41,
2026-01-02 23:05:00,35.369,1.003,170.983,184.929,
2026-01-02 23:10:00,31.632,0.928,129.942,142.992,
2026-01-02 23:15:00,35.459,1.001,186.753,96.75,
2026-01-02 23:20:00,30.635,0.997,135.969,163.845,
2026-01-02 23:25:00,33.466,0.983,172.195,168.738,
2026-01-02 23:30:00,31.843,1.002,162.891,77.562,
2026-01-02 23:35:00,34.899,0.993,193.922,53.702,
2026-01-02 23:40:00,30.393,0.995,175.7,142.399,
2026-01-02 23:45:00,34.761,1.004,226.507,171.333,
2026-01-02 23:50:00,30.921,0.969,173.803,150.052,
2026-01-02 23:55:00,29.77,1.003,155.97,187.289,
2026-01-03 00:00:00,35.52,0.924,204.258,2758.558,
2026-01-03 00:05:00,31.815,1.003,153.615,141.672,
2026-01-03 00:10:00,30.146,1.005,155.137,131.301,
2026-01-03 00:15:00,31.914,0.854,176.843,264.899,
2026-01-03 00:20:00,34.668,1.0,210.788,109.965,
2026-01-03 00:25:00,31.613,0.943,102.391,459.272,
2026-01-03 00:30:00,35.142,1.004,234.373,275.887,
2026-01-03 00:35:00,37.411,1.001,272.536,423.255,
2026-01-03 00:40:00,37.049,0.969,248.019,489.219,
2026-01-03 00:45:00,27.285,0.988,140.263,201.282,
2026-01-03 00:50:00,26.609,0.977,119.327,259.273,
2026-01-03 00:55:00,22.913,0.925,74.39,394.502,
2026-01-03 01:00:00,18.158,1.004,34.03,194.687,
2026-01-03 01:05:00,20.921,0.996,49.805,233.837,
2026-01-03 01:10:00,24.817,0.991,106.76,278.779,
2026-01-03 01:15:00,28.29,0.94,88.816,575.699,
2026-01-03 01:20:00,29.765,0.959,108.821,536.107,
2026-01-03 01:25:00,34.17,0.982,134.144,382.414,
2026-01-03 01:30:00,31.706,0.995,121.927,373.879,
2026-01-03 01:35:00,34.484,1.006,171.288,281.994,
2026-01-03 01:40:00,31.023,1.003,152.731,103.59,
2026-01-03 01:45:00,33.071,1.004,147.603,129.77,
2026-01-03 01:50:00,33.378,1.004,173.779,118.373,
2026-01-03 01:55:00,36.258,0.998,199.996,87.161,
2026-01-03 02:00:00,33.339,0.951,187.818,113.883,
2026-01-03 02:05:00,39.692,0.999,284.347,320.731,
2026-01-03 02:10:00,43.008,1.002,362.198,122.053,
2026-01-03 02:15:00,37.037,0.962,221.61,618.158,
2026-01-03 02:20:00,34.625,0.997,207.042,103.685,
2026-01-03 02:25:00,39.099,1.003,256.944,40.959,
2026-01-03 02:30:00,37.265,0.96,210.801,111.784,
2026-01-03 02:35:00,37.89,0.904,173.504,911.26,
2026-01-03 02:40:00,30.438,0.973,145.907,757.897,
2026-01-03 02:45:00,30.914,0.905,127.53,642.604,
2026-01-03 02:50:00,32.362,0.968,176.83,240.832,
2026-01-03 02:55:00,44.535,0.978,379.094,664.012,
2026-01-03 03:00:00,42.866,0.996,306.155,842.721,
2026-01-03 03:05:00,47.997,0.95,432.12,863.783,
2026-01-03 03:10:00,40.139,0.945,258.344,1312.593,
2026-01-03 03:15:00,40.196,0.936,309.817,550.891,
2026-01-03 03:20:00,46.642,0.988,398.473,829.99,
2026-01-03 03:25:00,39.595,0.937,181.874,1587.294,
2026-01-03 03:30:00,42.261,0.92,209.865,983.834,
2026-01-03 03:35:00,44.408,0.955,253.007,477.942,
2026-01-03 03:40:00,48.4,0.9,337.195,537.074,
2026-01-03 03:45:00,41.44,0.894,199.746,1183.657,
2026-01-03 03:50:00,52.173,0.866,416.405,1474.903,
2026-01-03 03:55:00,35.081,0.979,170.308,713.845,
2026-01-03 04:00:00,37.263,0.961,180.119,327.588,
2026-01-03 04:05:00,38.648,0.935,192.605,745.986,
2026-01-03 04:10:00,32.604,0.983,137.149,282.725,
2026-01-03 04:25:00,41.65,0.925,171.941,3147.151,
